ExtendedEndDate,bidStatus,currencySymbol,currentBid,estimateHigh,estimateLow,imageUrl,isMixedLot,location,lotId,lotItems,lotNo,lotSequence,lotStatus,lotSuffix,originalLotID,parcelHeader,reservePrice,soldPrice,userIsWatching,userMaxBid,winningBidderPaddle,winningBidderUserName
,OPEN,USD,0,240,180,,False,1,291162,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Alsace', 'vintage': '1997', 'condition': '3nl', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(93pts)', 'parkerNoteEnglish': '""The healthy, light straw-colored 1997 Pinot Gris Clos Windsbuhl has an intensely smoky, mineral, pear, and herb-scented nose. Medium-bodied and silky-textured, this wine is rich and ample. Layers of poached pears, minerals, and stones are found in its youthful, undeveloped personality. Anticipated maturity: 2004-2012.""(93pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1952,1952,NS,,625975,Parcel,160,0,False,0,0,***
,OPEN,USD,0,300,200,,True,1,291163,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Alsace', 'vintage': '1998', 'condition': '2nl', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(93pts)', 'parkerNoteEnglish': '""The 1998 Pinot Gris Clos Windsbuhl does not reveal any influence of botrytis in its smoky apricot-scented aromatics. Minerals, cherries, raspberries, and other assorted red fruits dominate this medium-to-full-bodied wine\'s personality. It is pure, intricate, and wonderfully rich. Its extravagant character is satin-textured, luxurious, and elegant. Projected maturity: 2004-2012+.""(93pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Alsace', 'vintage': '1999', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1953,1953,NS,,625976,Parcel,180,0,False,0,0,***
,OPEN,USD,0,190,130,,True,1,291164,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Alsace', 'vintage': '1999', 'condition': '1nl', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Alsace', 'vintage': '2000', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(95pts)', 'parkerNoteEnglish': '""The flamboyant 2000 Tokay-Pinot Gris Clos Windsbuhl explodes with the scents of juicy peaches, spices, and apricots. Possessing awesome depth, this medium to full-bodied effort is crammed with minerals and poached pears. Most of the botrytis-affected bunches were sorted out so there is only a trace of noble rot in this exceptional, virtually dry wine\'s pure character. Anticipated maturity: 2006-2020.""(95pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1954,1954,NS,,625977,Parcel,110,0,False,0,0,***
,OPEN,USD,0,240,180,,False,1,291165,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Heimbourg', 'region': 'Alsace', 'vintage': '1999', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""The sexy 1999 Tokay-Pinot Gris Heimbourg has aromas that are surprisingly reminiscent of buttery crawfish. Ripe apples, pears, and loads of botrytis can be discerned in its opulent yet zesty personality. Projected maturity: 2003-2012.""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1955,1955,NS,,625978,Parcel,150,0,False,0,0,***
,OPEN,USD,0,200,150,,False,1,291166,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Herrenweg de Turckheim', 'region': 'Alsace', 'vintage': '2001', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1956,1956,NS,,625979,Parcel,130,0,False,0,0,***
,OPEN,USD,110,190,140,,True,1,291167,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Alsace', 'vintage': '1995', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Alsace', 'vintage': '2000', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""This opulently structured offering is full-bodied, velvety-textured, and jam-packed with layers of minerals, smoke, and spice whose flavors seem to gain momentum in its interminable finish.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Alsace', 'vintage': '2002', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1957,1957,NS,,625980,Parcel,110,0,False,0,41023,chamil53
,OPEN,USD,80,120,90,,False,1,291168,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rotenberg', 'region': 'Alsace', 'vintage': '1998', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1958,1958,NS,,625981,Parcel,80,0,False,0,41023,chamil53
,OPEN,USD,0,200,160,,False,1,291169,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rotenberg', 'region': 'Alsace', 'vintage': '2004', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""Free of the noble rot that so often characterizes fruit from this late-ripening, iron-rich, chalky site, the 2004 Pinot Gris Rotenberg features mirabelle, nut oils, caraway, white pepper, wood smoke, espresso-roasted coffee, and pungent minerality. Nearly 15% alcohol, but not warm; with 15 grams residual sugar but dry-tasting; palpably lees-enriched, extract-rich and chewy; and as low-toned in its finishing flavors as it is already deep in color, this is another unprecedented Pinot Gris, seemingly embryonic, yet needing watchful cellaring for any signs of emerging imbalance. Thinking of F. X. Pichler, once might dub this Humbrecht\'s ""Pinot Gris -M-.-""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1959,1959,NS,,625982,Parcel,130,0,False,0,0,***
,OPEN,USD,110,200,140,,True,1,291170,"[{'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Vieilles Vignes', 'region': 'Alsace', 'vintage': '1999', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Pinot Gris', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Vieilles Vignes', 'region': 'Alsace', 'vintage': '2000', 'condition': '2nl', 'bottleQuantity': 9, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""Smoky pears can be found in the aromatics of the 2000 Tokay-Pinot Gris Vieilles Vignes. Medium to full-bodied and satin-textured, it reveals a broad, complex personality that has yet to blossom. Peaches, apricots, and spices can be found in this youthfully unevolved wine\'s personality. Anticipated maturity: 2005-2015.""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1960,1960,NS,,625983,Parcel,110,0,False,0,11522,kangarouge
,OPEN,USD,0,320,220,,True,1,291171,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Brand', 'region': 'Germany', 'vintage': '1998', 'condition': '', 'bottleQuantity': 5, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Brand', 'region': 'Germany', 'vintage': '1999', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(92pts)', 'parkerNoteEnglish': '""The liquid mineral-scented 1999 Riesling Brand, harvested at 25 hectoliters per hectare, is a velvety-textured, medium-bodied wine. The richest of Humbrecht\'s 1999 Rieslings, it has a sexy, lush, feminine character filled with ripe pears, fruit pulp, herbal tea, and spices. It has outstanding depth and a long finish that reveals berry-like fruits. Drink it over the next dozen years.""(92pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1961,1961,NS,,625984,Parcel,200,0,False,0,0,***
,OPEN,USD,0,240,180,,False,1,291172,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Brand', 'region': 'Germany', 'vintage': '1999', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(92pts)', 'parkerNoteEnglish': '""The liquid mineral-scented 1999 Riesling Brand, harvested at 25 hectoliters per hectare, is a velvety-textured, medium-bodied wine. The richest of Humbrecht\'s 1999 Rieslings, it has a sexy, lush, feminine character filled with ripe pears, fruit pulp, herbal tea, and spices. It has outstanding depth and a long finish that reveals berry-like fruits. Drink it over the next dozen years.""(92pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1962,1962,NS,,625985,Parcel,160,0,False,0,0,***
,OPEN,USD,190,300,220,,False,1,291173,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Brand', 'region': 'Germany', 'vintage': '2000', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""""If there can ever be a perfect vintage for a vineyard, 2000 was that way for Brand,"" said Olivier Humbrecht. He added that the 2000 Riesling Brand ""is like the 1989 or 1998 yet not as sweet and with additional richness, acidity, and botrytis."" Its exuberant nose displays poached pears, white peaches, liquid minerals, and apricots. On the palate, this medium to full-bodied wine is immensely rich, ample, and plump. Layers of tea-laced minerals vie with copious white fruits for the taster\'s attention. Intricately laced, its powerful character lasts throughout its exceedingly long finish. This prodigious wine will be at its best between 2007 and 2020.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1963,1963,NS,,625986,Parcel,190,0,False,0,63576,123wine123
,OPEN,USD,130,200,150,,False,1,291174,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Brand', 'region': 'Germany', 'vintage': '2000', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""""If there can ever be a perfect vintage for a vineyard, 2000 was that way for Brand,"" said Olivier Humbrecht. He added that the 2000 Riesling Brand ""is like the 1989 or 1998 yet not as sweet and with additional richness, acidity, and botrytis."" Its exuberant nose displays poached pears, white peaches, liquid minerals, and apricots. On the palate, this medium to full-bodied wine is immensely rich, ample, and plump. Layers of tea-laced minerals vie with copious white fruits for the taster\'s attention. Intricately laced, its powerful character lasts throughout its exceedingly long finish. This prodigious wine will be at its best between 2007 and 2020.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1964,1964,NS,,625987,Parcel,130,0,False,0,5796,TheWino
,OPEN,USD,95,150,100,,False,1,291175,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Brand', 'region': 'Germany', 'vintage': '2000', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""""If there can ever be a perfect vintage for a vineyard, 2000 was that way for Brand,"" said Olivier Humbrecht. He added that the 2000 Riesling Brand ""is like the 1989 or 1998 yet not as sweet and with additional richness, acidity, and botrytis."" Its exuberant nose displays poached pears, white peaches, liquid minerals, and apricots. On the palate, this medium to full-bodied wine is immensely rich, ample, and plump. Layers of tea-laced minerals vie with copious white fruits for the taster\'s attention. Intricately laced, its powerful character lasts throughout its exceedingly long finish. This prodigious wine will be at its best between 2007 and 2020.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1965,1965,NS,,625988,Parcel,95,0,False,0,14553,pumpkin
,OPEN,USD,0,280,190,,True,1,291176,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '1998', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""Produced from grapes harvested at 14.2% natural potential alcohol, the 1998 Riesling Clos Hauserer is dominated by minerals both in its aromas and flavor profile. This rich medium-bodied wine has a fresh, expansive mouth that displays hints of ripe apples as well as stones to go with its expressive minerality. It is precise, completely dry, and possesses a long, clean-cutting finish. Anticipated maturity: 2001-2010.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '1999', 'condition': 'nl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1966,1966,NS,,625989,Parcel,180,0,False,0,0,***
,OPEN,USD,0,200,140,,False,1,291177,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '1999', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1967,1967,NS,,625990,Parcel,120,0,False,0,0,***
,OPEN,USD,0,380,280,,False,1,291178,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '2000', 'condition': '3nl', 'bottleQuantity': 12, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1968,1968,NS,,625991,Parcel,260,0,False,0,0,***
,OPEN,USD,0,240,170,,False,1,291179,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '2001', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(93pts)', 'parkerNoteEnglish': '""Sweet pears and spices are found in the aromatic profile of the 2001 Riesling Clos Hauserer (indice 1). An expansive, sultry offering, it slathers the palate with suave layers of gravel, quinine, spices, and minerals. All of these elements linger in its exceptionally long finish. Medium-bodied and silky-textured, it displays huge richness and exquisite balance. Projected maturity: 2006-2014.""(93pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1969,1969,NS,,625992,Parcel,150,0,False,0,0,***
,OPEN,USD,0,300,220,,False,1,291180,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '2002', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1970,1970,NS,,625993,Parcel,190,0,False,0,0,***
,OPEN,USD,0,200,150,,False,1,291181,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '2003', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1971,1971,NS,,625994,Parcel,130,0,False,0,0,***
,OPEN,USD,0,220,180,,True,1,291182,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Germany', 'vintage': '1999', 'condition': 'lwisl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""The fresh pear and mineral-scented 1999 Riesling Clos Windsbuhl is a lace-like, light to medium-bodied wine. On the palate, it exhibits flowers, minerals, and spices in its rich, broad character. Drink it over the next 10-12 years.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Germany', 'vintage': '2001', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(94pts)', 'parkerNoteEnglish': '""The nose of the 2001 Riesling Clos Windsbuhl (indice 2) exhibits intensely spicy minerals and white flowers. From the coolest of Zind-Humbrecht\'s numerous vineyard holdings, the grapes that fashioned this broad, mouth-coating wine were harvested in November. Immensely pure and persistent, it boasts a stone, crisp pear, and mineral-packed medium-bodied character. Anticipated maturity: 2007-2015.""(94pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Germany', 'vintage': '2002', 'condition': 'wisl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Windsbuhl', 'region': 'Germany', 'vintage': '2003', 'condition': 'wisl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Clos Hauserer', 'region': 'Germany', 'vintage': '2004', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1972,1972,NS,,625995,Parcel,140,0,False,0,0,***
,OPEN,USD,0,300,200,,False,1,291183,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Heimbourg', 'region': 'Germany', 'vintage': '2000', 'condition': '', 'bottleQuantity': 5, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1973,1973,NS,,625996,Parcel,180,0,False,0,0,***
,OPEN,USD,0,300,220,,True,1,291184,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Heimbourg', 'region': 'Germany', 'vintage': '2000', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Heimbourg', 'region': 'Germany', 'vintage': '2004', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""The 2004 Riesling Heimbourg came from grapes typical for this steep, warm, and well-ventilated site - namely super-concentrated at an early date by subtle dehydration but with no botrytis - and it fermented until the end of 2005! Lemon, honey and a hint of fusil oils in the nose leads to a brightly citric, yet subtly creamy-textured, palpably extract rich, honey- and nectarine-saturated palate. Pure and penetrating, this Riesling\'s 19 grams of residual sugar are scarcely noticeable. Time may bring some further complexity as well as a bit of relaxation. The verdict, remarks Humbrecht, will be out - at least in his mind - for more than a decade regarding the ultimate suitability of this chalky site for Riesling, as his vines are only ten years old.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1974,1974,NS,,625997,Parcel,190,0,False,0,0,***
,OPEN,USD,0,170,130,,True,1,291185,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Germany', 'vintage': '1997', 'condition': 'nl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(96pts)', 'parkerNoteEnglish': '""...mind-blowing complexity aromatically, with well-defined flowers, stones, earth, and minerals competing with bergamots, pears, and white peaches for the taster\'s attention. On the palate it displays magnificent purity, delineation, elegance, power, richness, and focus. This medium-to-full-bodied, silky-textured wine is massively dense, concentrated and intense without being heavy.""(96pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Germany', 'vintage': '1999', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""...bursts from the glass with flint, smoke, and spice aromas. Light to medium-bodied and silky-textured, this is a juicy, delineated wine with an extensive personality crammed with minerals, talcum powder, smoke, and copious quantities of spices.""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1975,1975,NS,,625998,Parcel,120,0,False,0,0,***
,OPEN,USD,0,300,200,,False,1,291186,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Germany', 'vintage': '1998', 'condition': '1lbsl', 'bottleQuantity': 5, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1976,1976,NS,,625999,Parcel,180,0,False,0,0,***
,OPEN,USD,0,240,180,,False,1,291187,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Germany', 'vintage': '1999', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""...bursts from the glass with flint, smoke, and spice aromas. Light to medium-bodied and silky-textured, this is a juicy, delineated wine with an extensive personality crammed with minerals, talcum powder, smoke, and copious quantities of spices.""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1977,1977,NS,,626000,Parcel,160,0,False,0,0,***
,OPEN,USD,0,500,350,,False,1,291188,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Germany', 'vintage': '2000', 'condition': '', 'bottleQuantity': 7, 'bottleSize': 'bottle', 'wineScore': '(96pts)', 'parkerNoteEnglish': '""...reveals awesome aromatic depth to its botrytis, apricot, mineral, and quince-scented nose. This medium to full-bodied wine is hugely concentrated, densely packed with smoke-infused white fruits, and has exceptional balance.""(96pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1978,1978,NS,,626001,Parcel,320,0,False,0,0,***
,OPEN,USD,0,350,240,,False,1,291189,"[{'wineName': 'Riesling', 'producerName': 'Zind Humbrecht', 'producerId': 0, 'appellation': '', 'designation': 'Rangen de Thann, Clos St. Urbain', 'region': 'Germany', 'vintage': '2002', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1979,1979,NS,,626002,Parcel,200,0,False,0,0,***
,OPEN,USD,0,320,240,,False,1,291190,"[{'wineName': 'Barbaresco', 'producerName': 'G. Cortese', 'producerId': 0, 'appellation': '', 'designation': 'Rabaja', 'region': 'Italy', 'vintage': '1997', 'condition': '6lscl', 'bottleQuantity': 11, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1980,1980,NS,,626003,Parcel,220,0,False,0,0,***
,OPEN,USD,0,600,450,,False,1,291191,"[{'wineName': 'Barolo', 'producerName': 'G. Mascarello', 'producerId': 0, 'appellation': '', 'designation': 'Monprivato', 'region': 'Italy', 'vintage': '2008', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(95+pts VM)', 'parkerNoteEnglish': '""Good medium red. Ineffable soil-driven aromas of strawberry, dried flowers, rust, mocha and pungent minerality. Juicy and highly complex, offering saline, savory flavors of strawberry, minerals and underbrush. This is about white soil perfume and subtlety...""(95+pts VM)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1981,1981,NS,,626004,Parcel,400,0,False,0,0,***
,OPEN,USD,220,350,240,,True,1,291192,"[{'wineName': 'B.V. Private Reserve Cabernet Sauvignon', 'producerName': 'Georges de la Tour', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '1997', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""...boasts a dense ruby/purple color in addition to a beautifully sweet nose of spicy oak intermixed with black cherries and currants.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'B.V. Private Reserve Cabernet Sauvignon', 'producerName': 'Georges de la Tour', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '1999', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1982,1982,NS,,626005,Parcel,220,0,False,0,16598,harper
,OPEN,USD,220,320,240,,False,1,291193,"[{'wineName': 'B.V. Private Reserve Cabernet Sauvignon', 'producerName': 'Georges de la Tour', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2002', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1983,1983,NS,,626006,Parcel,200,0,False,0,16598,harper
